Date,Boulevard Lot Elec Main Meter Energy (kWh),Asian Centre Elec Main Meter Energy (kWh),Beaty Elec Main Meter Energy (kWh),Biomed Elec Main Meter Energy (kWh),Ansoc Elec Main Meter Energy (kWh),Bookstore-NCE Elec Main Meter Energy (kWh),Baseball Training Facility Elec Main Meter Energy (kWh),Allard Hall Elec Main Meter Energy (kWh),AMS Nest Elec Main Meter Energy (kWh),Bio Sci South Elec Main Meter Energy (kWh),Aquatic Centre Elec Main Meter Energy (kWh),Alumni Centre Elec Main Meter Energy (kWh),Bio Sci West Elec Main Meter Energy (kWh),"Buchanan D,E Elec Main Meter Energy (kWh)",CCM Elec Main Meter Energy (kWh),CEME Labs Elec Main Meter Energy (kWh),BRDF Generator Main Meter Energy (kWh),Chan Centre Elec Main Meter Energy (kWh),Centre for Brain Health Elec Main Meter Energy (kWh),CEME Elec Main Meter Energy (kWh),Brock Hall Elec Main Meter Energy (kWh),"Buchanan A,B,C Elec Main Meter Energy (kWh)",Brimacombe-QMI Elec Main Meter Energy (kWh),BRDF Process Main Meter Energy (kWh),C.K. Choi Elec Main Meter Energy (kWh),Buchanan Tower Elec Main Meter Energy (kWh),Chem North Elec Main Meter Energy (kWh),Chem South Elec Main Meter Energy (kWh),Chem East Elec Main Meter Energy (kWh),David Lam Elec Main Meter Energy (kWh),Doug Mitchell Tbird Sports Centre Elec Main Meter Energy (kWh),Chem Centre Elec Main Meter Energy (kWh),Chem Phys Elec Main Meter Energy (kWh),Chem Bio Elec Main Meter Energy (kWh),CICSR Elec Main Meter Energy (kWh),EDC Elec Main Meter Energy (kWh),Coal & Mineral Elec Main Meter Energy (kWh),Chan Gunn Elec Main Meter Energy (kWh),CIRS Elec Main Meter Energy (kWh),Freddy Wood Theatre Elec Main Meter Energy (kWh),Exchange Residence Elec Main Meter Energy (kWh),Geography Elec Main Meter Energy (kWh),Hebb Elec Main Meter Energy (kWh),Friedman Elec meter Energy (kWh),Frank Forward Elec Main Meter Energy (kWh),Hennings Elec Main Meter Energy (kWh),FNH Elec Main Meter Energy (kWh),Forest Sci Elec Main Meter Energy (kWh),Fred Kaiser Elec Main Meter Energy (kWh),H.R. Macmillan Elec Main Meter Energy (kWh),EOS Elec Main Meter Energy (kWh),ESB Elec Main Meter Energy (kWh),Life Building Elec Main Meter Energy (kWh),Liu Elec Main Meter Energy (kWh),Jack Bell Elec Main Meter Energy (kWh),IRSDC Elec Main Meter Energy (kWh),Life Sci Elec Main Meter Energy (kWh),J.B. MacDonald Elec Main Meter Energy (kWh),ICICS Elec Main Meter Energy (kWh),Koerner Library Elec Main Meter Energy (kWh),I.K. Barber Elec Main Meter Energy (kWh),Henry Angus Elec Main Meter Energy (kWh),Klinck Elec Main Meter Energy (kWh),Lasserre Elec Main Meter Energy (kWh),Kenny Elec Main Meter Energy (kWh),MacLeod Elec Main Meter Energy (kWh),Michael Smith Elec Main Meter Energy (kWh),MEDC Elec Main Meter Energy (kWh),MOA Elec Main Meter Energy (kWh),NSDC UBC Elec Meter Energy (kWh),Mathematics Elec Main Meter Energy (kWh),Neville Scarfe Elec Main Meter Energy (kWh),Music Elec Main Meter Energy (kWh),LMRS Elec Main Meter Energy (kWh),Osborne Elec Main Meter Energy (kWh),Parc Library Elec Main Meter Energy (kWh),Longhouse Elec Main Meter Energy (kWh),Orchard Commons Elec Main Meter Energy (kWh),Pharmacy Elec Main Meter Energy (kWh),Swing Space Elec Main Meter Energy (kWh),Pulp & Paper Elec Main Meter Energy (kWh),Sing Tao Elec Main Meter Energy (kWh),Ponderosa East Elec Main Meter Energy (kWh),Student Recreation Centre Elec Main Meter Energy (kWh),Ritsumeikan-UBC House Elec Main Meter Energy (kWh),SPPH Elec Main Meter Energy (kWh),Ponderosa West Elec Main Meter Energy (kWh),Tall Wood House Elec Main Meter Energy (kWh),Strangway Elec Main Meter Energy (kWh),Ponderosa North Elec Main Meter Energy (kWh),Totem Park Res - Qelexen/Hemlesen Elec Main Meter Energy (kWh),Totem Park Res - Dene/Nootka Dene Elec Main Meter Energy (kWh),Totem Cesnaem Elec Main Meter Energy (kWh),Totem Park Res - Haida/Salish Elec Main Meter Energy (kWh),UBC Tennis Centre (New) Elec Main Meter Energy (kWh),Totem Park Res - Dene/Nootka Elec Main Meter Energy (kWh),Totem Park Res - Kwakiutl/Shuswap Elec Main Meter Energy (kWh),Thea Koerner House Elec Main Meter Energy (kWh),TotemParkRes Salish Haida Elec Main Meter Energy (kWh),TotemParkRes Shuswap Kwakiutl Elec Main Meter Energy (kWh),University Centre Elec Main Meter Energy (kWh),ULTL Elec Main Meter Energy (kWh),Woodward IRC Elec Main Meter Energy (kWh),War Memorial Gymnasium Elec Main Meter Energy (kWh),Woodward Library Elec Main Meter Energy (kWh),USB Elec Main Meter Energy (kWh),Wesbrook Building Elec Main Meter Energy (kWh)
2/3/2020,NA,894,8452.5,4094,1568.5,2701,500.65625,6224,8457,8440.5,12545,1826.5,10447.125,1989.5,7732.5,4985.5,46801.25,2720,12118.625,3373.9375,4594.5,3039,19490,6383.5,373.75,2153.5,3065,3120,1466,4250,12338,11967.75,11784,8176.5,4420,942.875,1320.75,NA,2912,535.5,12618.875,3786.5,NA,1687,2194.5625,3057.71875,3507.75,5408.75,4303.375,3941,11128.5,12283.25,6909,463.75,2951,NA,46369,2955,6205.75,5106.5,7681,9489,5091,1654.5,2752.5,1473.210938,13827.5,1053.5,5504,740.75,3248,3968.5,1494.5,2142,1513.5,1330.25,967.75,18965,44313,1180.5,997.90625,351.75,4559,1676.5,990.25,3490.5,7429.125,NA,6249.625,11279.875,8039.5,273.5,3790.625,407.3125,1578,288.625,333,2145.5,376.875,97.1953125,1872,8569.71875,2592.65625,1647.5,4059,7127.25,1911.875
2/4/2020,NA,899,8336.5,4131,1579.5,2688,478.734375,6179.5,8457.5,8577.75,12527,1852,10564.375,2075.5,8100,5145.5,46798,2411,11715,3509.5,4673,3129,20441,6440.5,359,2168.5,3110,3185.375,1525,4365.5,11779.5,12087.25,12032,8297,4544.5,921.25,1337.75,NA,2954,592,13486,4407.5,NA,1679.5,2205.21875,3100.46875,3434.25,5402.25,4313.625,3935.5,11486,13115.375,6928.5,462,2884.5,NA,46523,2819,6192.25,5143.75,7816.5,10115,5281,1707.5,2849.75,1551.007813,13871.75,1108.5,5727,847.46875,3560,3802,1469,2229,1470,1319.65625,1090.75,19531,44725,1194,1006.890625,332.25,4764,1771,1033,3485,7826,NA,6632.875,11013.3125,8770,270.6875,3963.875,417.75,1556,287.5,375.75,2371.5,391,99.9453125,1889.5,9204.9375,2506.882813,1725.25,4031.5,7200.75,1849.40625
2/5/2020,NA,877,8208.5,4121,1596.5,2697,495.4375,6060.5,8457,8512.5625,12543.625,1918.5,10622.375,2083,7749,4907.5,32753.75,2387,11945.5,3490.8125,4767.5,3194,21249,5818.5,412,2154,3072.5,3229.25,1551.5,4338.5,12042,12067.25,11964.5,8153.5,4421,938.5,1381.5,NA,2853.5,571.75,13099,3644,NA,1597.5,2225.28125,2952.6875,3329.75,5345.75,4388.5,3979,11139.5,12082.375,6805.25,460.5,2643,NA,NA,2878.25,5980.25,4904.5,8110.5,9944,5147,1674,2705.75,1435.03125,13761.25,1231,5614,782.40625,3295,3842.5,1518,2168,1471,1295.375,862,19791,NA,1172.5,1006.65625,330,4681,1856.5,1005.25,3480.5,7575.8125,NA,6749.75,11439.3125,8656,267.9375,3647.125,397.1875,1533,281.25,368.25,2384,364.4375,95.203125,2025,9820.9375,2474.03125,1827.25,4000.5,7195.75,1900.03125
2/6/2020,NA,887,8311.5,4034,1640,2678,479.234375,6052.5,8457,8456.1875,12705.25,1827.5,10499.625,2061,7569,5112.5,46798.25,2399,11985.25,3409.75,4715.5,3143,21533,6718,421.75,2178.5,3111.5,3054.125,1439,4227.5,13390.5,12163.5,11750.5,8015,4399,944.25,1388.75,NA,2689.5,577.75,12692,3393.5,NA,1615.5,2257,2987.8125,3355,5373.5,4449.75,3987.5,10790.5,11704.25,6535.75,471.625,2690,NA,46495,2862.5,6236,5091.75,8004.5,9835.5,5078,1652.5,2629.75,1496.0625,13746.75,1180,5621,833.375,3018,3756,1389,2126,1417.5,1454,924.5,19434,44439,1156,981.859375,306.25,4667.5,1779,980.75,3504.5,7225.6875,NA,6600,11134.5,8157,266.0625,3703,402.875,1541,278,364.75,2331.5,372.3125,92.6875,1858,9907.6875,2341.078125,1698.75,3875.5,6993.25,1906.53125
2/7/2020,NA,818,8210.5,4047,1603.5,2671,465.21875,6272.5,8457,8443.1875,12542.125,1728,10407.5,2024,7502,5114,46801.5,2961,11849.75,3300.4375,4569.5,2975,21148,6245,387.75,2129.5,3088,3068.375,1344.5,4018,14863,12190.25,11350,7975,4264.5,856.875,1384.75,NA,2623.5,578.25,12487.875,3296,NA,1567.5,2165.125,3119.21875,3340.5,5218.5,4360.375,3785,10219,11346.5,6531,406.75,2642,NA,46216,2763.25,6087.75,4786.5,7509,9373.5,4849,1609,2557,1423.492188,13896.75,1095,5592.5,741.8125,2970,3603.5,1424,2133,1422.5,1409.4375,789.5,19068,NA,1132,983.9375,304.625,4535,1781,1006.5,3417,7056.3125,NA,6218.875,11003.125,7969.5,262.6875,3517.375,406.4375,1632.5,274.5,343.5,2182,384.6875,91.4609375,1955.5,9971.53125,2262.5,1742.25,3652.5,6742.25,1781.0625
2/8/2020,NA,NA,7415,3537,1072,2386,462.234375,5104.5,8457,8122.375,12593.5,1601.75,9651.375,1512,7374.5,4003,46810.75,NA,11467.5,2661.875,3332.5,2122,NA,6287.5,278.5,1354,2796.5,2558.75,614,3088,14841.5,12093,9590.5,7342,3411,902.625,1262,NA,2020,424,11667.125,2770,NA,1043,1451.5625,2499.9375,3028.75,4300,3535.5,3108,8848.5,10744.5,5733.25,341.875,2018.5,NA,NA,2114.5,4604.75,3731,6636.5,8172,NA,1227,1908.75,1196.226563,11757.75,859.5,5281,605.75,2532,2699.5,1295.5,1717,1273,1218.84375,598.75,17969,NA,1042,644.171875,214.25,4340,1547.5,1004,2587.5,6206.6875,NA,4533.25,9154.375,7238,255.125,3281.625,403.4375,1558.5,265.125,377.5,1188.5,377.4375,91.1640625,1475.5,9593.90625,1828.390625,1431.75,2813,5045.75,1147.0625
2/9/2020,NA,NA,7412,3500,1130.5,2340,488.984375,3920.5,8457,8202.5,12172.375,1531.75,9705,1810.5,7519.5,3675,46806.75,2076,11593.875,2495.1875,3433.5,2055,NA,6288.5,268.375,1389,2847.5,2670.875,638,3169.5,13429,11920,5839.5,7234,3382.5,843.375,1255.25,NA,2223.5,433.75,12402.625,3185.5,NA,1006.5,2263.125,2590,2991.75,4450.5,3659.5,3185.5,9726,11231.25,4967.25,367.75,2221,NA,NA,1825.5,4529,4108.75,6421.5,8459.5,4413,1360,1885.75,1130.9375,10993,737.5,5330.5,624.3125,2753,2802,1262,1712,1256.5,1238.65625,556.5,18538,NA,1012.5,773.453125,223.625,4405,1466,1027.5,2596,6384.625,NA,4368.75,8841.75,7687.5,264.3125,3551.125,429.5,1624,276.375,367.75,1234,394.375,98.9765625,1514,9421.375,1599.328125,1362.75,2510,5112.75,1120.5625
2/10/2020,NA,948,8307,4145,1624.5,2731,481.53125,6236.5,8457.5,8440.75,12741.5,1778,10359.25,2046,7277.5,5013.5,46806.25,2448,12083.625,3416.75,4696.5,3071,21767,6571,398,2164.5,3098.5,3115.875,1470.5,4223.5,14091,12363,11033,8151.5,4213.5,966.25,1375.25,NA,2520.5,632.75,12012.875,3308,NA,1571,2140.4375,3147.3125,3376,5586.5,4444.375,4050.5,10514,11980.75,6979.5,458.125,2563,NA,46744,2979.5,6262,4905.375,7777.5,9803.5,4901,1631,2580.25,1522.007813,13917,1079,5605,639.875,2881,3758,1510.5,2124,1482,1332.90625,937,19245,42015,1188,974.28125,319.875,4375,1644,1079,3446.5,6797.0625,NA,6066.5,11016.3125,7602.5,263.875,3533.125,417.25,1535.5,285.125,375.25,2291.5,393.5625,94.59375,1871.5,9702.40625,2629.4375,1640.5,4071.5,6767,1819.15625
2/11/2020,NA,875,8385.5,4130,1551,2683,425.84375,5979,8457,8395.625,12595.75,1840.5,10290.875,1919,7251.5,5061,46814.5,2567,11236.5,3448.875,4535,3144,21325,6336.5,394,2174,3169,3248.5,1564.5,4265,14850.5,12400,11746.5,8138.5,4420,953.625,1416,NA,2409,650.5,11323.125,2874,NA,1538.5,2194.71875,3180.875,3383.25,5571.5,4297,3990,9687,11825.375,6866.25,438.125,2423.5,NA,47424,2845.75,6342.75,4834.625,8191,9262,4907,1630,2521.75,1577.882813,14075,1029,5496.5,603.6875,2600,3780.5,1361.5,2095,1467,1347.40625,840.25,18902,40724,1227,949.890625,326.875,4285.5,1747.5,994.75,3423,6649.5,NA,6395.375,10757.125,7476,283.25,3131.125,426.125,1471,290.75,336.375,2347.5,404.0625,95.109375,1760.5,9927.5,2538.1875,1741,4049,6609.25,1806.75
2/12/2020,NA,885,8261,4188,1544.5,2688,440.09375,5952,8457,8266.75,12856,1834,10125.625,2034,7025,5004,46819.75,2380,11024.75,3408.9375,4611.5,3113,20574,6001,434.75,2184,3241.5,3132.25,1590.5,4224.5,15006.5,12294.5,12111.5,8056.5,4337,872.875,1410.75,NA,2337,571.25,11340.875,2718.5,NA,1503,2200.84375,3066.4375,3333.75,5455.75,4283.625,3890,9648.5,11434.5,6542.75,425.375,2370.5,NA,NA,2865.5,6309,5033.875,8132,9222.5,4813,1457,2387.5,1521.695313,13935,1058,5502.5,574.84375,2579,3731,1433.5,2047,1467,1630.625,821,18359,NA,1187,977.234375,337.875,4388,1739,968,3423,6769.3125,NA,6442.375,10494.5,7064.5,277,3138.5,399.9375,1509,286.125,334.75,2386,382.875,91.734375,1787.5,9819.6875,2513.3125,1662.75,4017.5,6795.25,1812.03125
2/13/2020,NA,885,8476,4179,1548,2699,452.78125,5887,8457,8328.75,12750,1844.5,NA,1995.5,7281,5097,46818.75,2472,10777.5,3461.4375,4721,3087,20914,6130.5,431.875,2164,3170.5,3115.875,1511,4115,13013.5,12306.25,11867.5,8021.5,4436,836.375,1262.25,NA,2375.5,622.5,11606.625,2822.5,NA,1562.5,2187.09375,3018,3480,5543.75,4269.125,3807,10210.5,11818,6832.5,439.125,2490.5,NA,47024,2897,6240.75,4931.375,7925.5,9091.5,4928,1441.5,2549.75,1514.09375,14167.25,1018,5602,662.96875,2701,3732,1499.5,2074,1453.5,NA,809.75,18553,40754,1186.5,964.734375,310.25,4420.5,1721.5,988.25,3411,6819.3125,NA,6383.625,10600.625,7275.5,NA,3209.125,2342.3125,1520.5,1685.125,2149.125,2340,2145.5625,549.671875,1893.5,9874.9375,2387.484375,1630.25,3858,6703.25,1792.21875
2/14/2020,NA,803,8245,3995,1394.5,2748,418.140625,5674,8457,8335.875,12723,1847.25,NA,1850.5,7317.5,4828,46819.5,2005,11032,3309.0625,4482.5,2850,21331,6039,358.125,2071,3146,3084.25,1421,3730.5,12246,12066.25,11585,8044,4409,798.625,1373,NA,2298,634.25,10951.375,2783.5,NA,1415,2159.15625,2852.84375,3351.75,5191.75,4106.375,3789.5,10389,11497.625,6667.25,419.5,2380,NA,46448,2773.25,6037,4574.375,7362.5,8610,4813,1261.5,2413,1348.5,13899.75,951,5598.5,531.375,2412,3503.5,1465.5,2054,1412.5,NA,839,17489,39807,1057,962.84375,303.375,4196.5,1683.5,988,3338.5,6348.125,NA,6046.75,10011.3125,6761,NA,2954.25,NA,1579.5,NA,NA,2163.5,NA,NA,1826,9749.28125,2348.515625,1597,3711.5,6411.5,1611.84375
2/15/2020,NA,573.5,7441.5,3514,1014,2379,426.96875,4919,8457,8139.125,13068.25,1690.25,NA,1378,7293,3862.5,46819.25,1693,10095,2576.5625,3023,1955,19648,6187.5,243.625,1352,2915.5,2582.5,630,2410,12960.5,11391.25,10333.5,6875.5,3459.5,859.625,1203.5,NA,1812.5,407.25,11351.625,2669,204.75,934.5,1470.5,2489.5,2981.5,4338.75,3396,2901,10006.5,10595.25,5837,355.5,2120.5,NA,40921,2109,4406.25,3700.25,6460.5,7609.5,4438,1069.5,1886.5,1007.726563,11731,824.5,5440.5,648.3125,2769,2611,1312,1745,1156.5,NA,632.25,16896,38265,618,620.171875,199.375,4119,1493.5,1013.75,2676.5,5853.8125,NA,4532.625,8351,6382,NA,3077.125,NA,1452,NA,NA,1296.5,NA,NA,1494,9214.6875,1805.0625,1450,2772,5058.5,1046.75
2/16/2020,NA,400,7555.5,3506,1039,2330,480.84375,3876.5,8457.5,8071,12585,1472.5,NA,1175.5,7146.5,3621,18555.25,1726,10578.5,2419.625,3029,1847,19884,5431,250.25,1358.5,2905,2626.625,638,2416,12986,11441.25,10415,6754.5,3445,831.75,1171.25,NA,2028.5,515,11256.125,2993,489.75,941.5,2281.875,2467.46875,2943.5,4459.25,3398.625,2968.5,10323.5,10879.875,4020.75,346,2246,NA,40573,1934.5,4340.75,3589.125,6168.5,7508,4410,1120,1813.25,992.40625,11042,691,5514.5,566.90625,2768,2598.5,1223.5,1719,1112.5,NA,809.5,16561,37991,613.5,788.609375,193.375,4083.5,1378,935.25,2690.5,5884.3125,NA,3811.5,8512.875,6026.5,NA,3080.875,NA,1575,NA,NA,1230.5,NA,NA,1507.5,8624.9375,1350.125,1383.75,2239,4908.25,1014.25
2/17/2020,NA,508.5,7763,3682,1080,2374,439.1875,3578,8457,8198,12011.25,1696,NA,1217.5,7287,4220,46800,1562,10643.75,2856.5625,3541.5,1826,19758,6515.5,296.75,1323.5,2883,2396.125,638.5,2090,11553.5,11599.5,10668.5,6918,3485,740.375,1078.5,NA,1933.5,373,11353.25,2272,499.75,980.5,1921.75,2589.75,3101.5,4459.75,3603.625,2745,10631.5,11212.625,5643,370.5,2486,NA,41910,2394.25,4633.75,2701.75,6284,7244.5,4396,1202.5,1748.75,1023.664063,12157.5,816,5326.5,613.375,2755,2475,1194,1886,1198,NA,525,15203,39596,789,661.375,199.125,4075.5,1259,946.25,2857.5,6218.3125,NA,4360.625,9710,6116,NA,3047.25,NA,1545.5,NA,NA,1242.5,NA,NA,1355.5,8566.78125,1599.703125,1345,2532.5,5251.25,1371.625
2/18/2020,NA,854,8332.5,4096,1510.5,2785,472.40625,5790.5,8359.5,8362.5,12647,1983.75,NA,1561.5,7698,4950.5,42965.25,2344,11166.375,3361.5625,4336,2231,20609,7008,354.75,2074,3060,2913.625,1335,3527.5,11718.5,11840,11513.5,7582,4046,851.5,1355.5,NA,2495,589.75,11330,3994.5,568,1463,2178.40625,3112.09375,3373.25,5449,4161,3587,10975.5,12173,6453.25,448.25,2680,NA,46659,2948.25,5944.75,4848.75,6982.5,8746,5038,1351,2504.25,1313.953125,13924.75,963.5,5702,615.5625,2802,3735,1248.5,2131,1407.5,NA,964.5,16795,39571,988.5,1043.90625,280,4070,1652.5,966.25,3487,6190.6875,NA,6244.375,9759.0625,6172,NA,3029,NA,1494.5,NA,NA,2166,NA,NA,1816,8801.46875,2390.8125,1682,3815.5,6400.25,1545.5625
2/19/2020,NA,867,8163.5,4008,1454.5,2731,465.78125,5101,8169.5,8404.875,12731.25,1774.25,6687.25,1534,7743,5036.5,46803.75,2207,11171.375,3403.625,4337,2307,21099,6835.5,324.875,2065,2993,2987.5,1379,3507.5,11862.5,11534.5,11529.5,7456.5,4049,828.125,1362.25,NA,2213.5,651,10969.875,3232,529.25,1397.5,2233.75,2896.375,3348.5,5716.25,4101.875,3650.5,10836.5,12237.625,6391.25,425.875,2545.5,NA,46605,3007.5,5954.25,4426.875,7160.5,9152.5,4947,1313,2517,1315.46875,14157.5,973,5758,620.65625,2750,3732.5,1333,2095,1421.5,877.90625,1047.5,16961,38957,838,992.75,283.125,4066.5,1726,968.5,3436.5,6185.4375,NA,6642.75,9745.25,6033.5,146.75,3047.5,245.8125,1574,167.75,207.875,2203,223.125,52.5625,1754,8942.625,2203.734375,1590.75,3691.5,6562.75,1581.03125
2/20/2020,NA,848.5,8137.5,3943,1357.5,2754,477.6875,4810.5,8410.5,8405.125,12464.5,1944.5,10220,1536,7610.5,4699,46811.5,1905,11135.375,3238.8125,4344.5,2197,21171,6681,329.375,2040,3017,2979.875,1337,3524,11757,11456,11315,7331,4183,851.25,1350,NA,2168.5,643.5,10815.625,3097.5,539,1390,2148.65625,2829.5625,3399,5646.75,4094.25,3557.5,10554,11742.375,6396.75,449.25,2335,NA,46112,2982.5,5905.25,4354.625,7117.5,9023,4796,1274.5,2466,1231.226563,14090.25,985.5,5905.5,562.4375,2491,3580.5,1309,2110,1353.5,1242.71875,988.75,16973,39744,895.5,954.03125,296.625,4087.5,1704,953,3465,5922.625,NA,6306.5,9677.25,5909.5,215.1875,2984.25,358.5,1518,253.5,322.125,2157,313.9375,78.171875,1761.5,9574.1875,2208.265625,1612.75,3716,6596.25,1534.40625
2/21/2020,NA,768.5,8000,4038,1294,2737,392.5625,5147.5,8511,8498.875,12313,1844.75,9960.625,1551.5,7480.5,4694,46819.25,2442,11087.125,3226.375,4308.5,2204,21538,6568.5,325.375,2013,2892,2913.875,1312.5,3430.5,11668,11063.5,11177,7295,4242.5,844.75,1349.5,NA,2103,639.5,10715.625,2906,540,1418.5,2113.21875,2847,3212.25,5646,4091.5,3490.5,10200.5,12591.125,6461.25,413,2236,NA,46243,2976.75,5833.75,4652.25,6942.5,8738,4611,1177.5,2305.75,1197.796875,13976.75,958.5,6110.5,534.5,2411,3455.5,1303,2071,1333.5,1251,1018.5,17056,38548,954.5,958.203125,293.375,4073,1714,902.5,3366.5,5968.1875,NA,6066.625,9660.9375,5988.5,217.75,2960.25,365.625,1487.5,257.625,335.375,2090,322.0625,83.1953125,1647.5,9709.625,2242.671875,1622,3630,6439.75,1490.125
2/22/2020,NA,551,7344,3653,1171,2378,404.359375,4814.5,7123.5,8217.625,12392,1476.5,9416.5,1511,7237,3853,46819.25,2457,10503.375,2640.625,3106,2072,19804,6437,248.875,1303,2799.5,2580.25,625.5,2826,12966.5,10817,10491.5,6880.5,3513,848.875,1254.25,NA,1732,406.5,10720.75,2463,468.25,888.5,1602.84375,2408.28125,2959.5,4790,3376.375,3031.5,8963,11192.375,5896.5,323.125,1909.5,NA,41321,2451.5,4522.75,4066,6320,8024.5,4273,1178,2020.75,1066.859375,11896.75,814.5,5960.5,533.125,2401,2575,1184.5,1718,1290.5,1215.75,580.75,16614,35453,929.5,670.859375,217,4137.5,2006.5,957.75,2545,5655.75,NA,5037.375,8151.4375,6137,227.25,2999.625,378.4375,1480,261.625,324.125,1370.5,343.9375,81.5234375,1484,9417.8125,1976.703125,1101.75,3071.5,2045.75,999.34375
2/23/2020,NA,348.5,7402.5,3594,1133.5,2306,437.828125,3893,7132,8137.375,13067.75,1293,9408.75,1339,7286.5,3644,46818,1908,10483.125,2428,2959.5,1785,19688,6362.5,256.375,1332,2837,2643.75,645.5,2785.5,13028.5,10712,10520.5,6809,3510,819.75,1286.5,NA,1927,463.25,11598.875,2897,501,819,2241.0625,2425.0625,3013.5,4900.25,3402.125,3187.5,9180.5,11297.25,4170.25,324.125,2163.5,NA,41209,2023.75,4425.75,4391.875,6186.5,8085.5,4388,1198,1860.75,1070.632813,11257.5,686.5,5963,555.96875,2683,2665.5,1241.5,1707,1248.5,1515.0625,811.25,17603,35503,825.5,805.453125,208.375,4434.5,1614.5,983.75,2571,6182.0625,NA,4944.625,8563.0625,7036,253,3273,408.5625,1485,290.75,376.125,1258,370.25,101.0234375,1408,9317.5625,1610.875,900.5,2714,2605.5,967.28125
2/24/2020,NA,844.5,8367.5,4122,1511,2707,505.234375,5751,8892.5,8415.875,13044,1694.25,10163.375,1953.5,7506,5148.5,46819.75,2429,11061.5,3433,4389,3006,21236,6434,352.625,2133.5,2988,3124,1429.5,4134.5,12338.5,10995.5,11691.5,7795.5,4462.5,905.5,1433,NA,2382,628.5,12140.875,3142.5,663.75,1397,2209.9375,3122.1875,3400.75,6152.5,4322.625,3980,10910.5,12653.5,6685.5,422.75,2773.5,NA,46567,2975.75,6225.25,4604.125,7596.5,9858,5025,1552.5,2682.5,1536.484375,13671.25,1030,6087,636.0625,2882,3671,1359.5,2114,1459,1516.75,960.75,19175,37954,1189,1005.8125,329.75,4658,1644.5,968.75,3488.5,6844,NA,6513.375,10506.5,7438.5,265.75,3433.5,402.9375,1489,299.125,350.875,2125.5,376.5,94.8359375,1813.5,9772.8125,2587.828125,1523,4044.5,3813.5,1717.53125
2/25/2020,NA,840.5,8434.5,4075,1506,2729,431.71875,5622.5,9243,8527.25,13343.25,1761,10313.125,2103,7410.5,4995,46398.25,2453,10959.25,3414.4375,4479,3017,21264,6657.5,388.75,2168.5,2959,3228.25,1548.5,4180.5,12224,11026,12013,7841.5,4501,938.125,1386.5,NA,2416,712.25,12204.875,3190,761.5,1552,2177.0625,3231.6875,3539.5,6173.5,4397,4027,10987.5,12463.875,6739.5,458.375,2640,NA,47126,2920.75,6332.75,4763.625,7997.5,9556.5,5181,1569.5,2628,1547.359375,13625.75,1015.5,6253.5,719.71875,2848,3729.5,1413,2109,1435,1496.1875,919.5,19562,39600,1278,1012.375,341,4758.5,1741,955,3429,6941.9375,NA,6488,10772,7526.5,274.0625,3441.625,405.75,1489.5,300.875,336.875,2298.5,375.125,93.53125,1826.5,9921.0625,2453.25,1611.25,3944,3916,1684.15625
2/26/2020,NA,796.5,8498,4022,1500,2681,471.765625,5835,9309.5,8498.25,13196.75,1921.5,10387.25,2057,7386,5005,46820,2204,11026.75,3407.0625,4569.5,2990,20832,6300,404.875,2128,2976.5,3341.25,1513.5,4290,12897.5,11926.5,12131.5,7795.5,4649,923.375,1356,NA,2413,649,11878.375,3095,752.75,1442.5,2184.875,3155.4375,3678.75,6054,4255,3949,10416.5,11586.5,6948.5,473,2615.5,NA,47074,2931.75,6296.25,4881.125,8039.5,9222,4949,1555.5,2557,1465.734375,13627.75,1028.5,5971.5,601.40625,2661,3612,1361,2102,1438.5,1556.84375,754.75,19076,40216,1223.5,993.578125,329.5,4581,1744,1005,3417,6756.8125,NA,6295.625,10656.25,7154,274.125,3118.875,405.4375,1547,291.25,317.25,2363.5,369.0625,93.5,1778,9891.3125,2421.71875,1767.25,3918.5,3869.75,1779.21875
2/27/2020,NA,893,8714.5,4139,1495.5,2674,430.203125,5698,9454.5,8221.5,13601.25,1742,10196.875,2003.5,7283.5,5245.5,46817.25,2374,10984.75,3623.4375,4572,2970,21073,6012.5,333.375,2112.5,3064,3289,1448,4199.5,12813.5,11478,12447.5,7744,4701,899.625,1376,NA,2294,687.5,11626.125,2900,745,1411,2105.15625,3108.53125,3835.75,6016,4364.875,4070.5,9933.5,11322.5,6922,453.125,2527,NA,46004,2863.75,6185,4961.75,8098,9025.5,4913,1581,2507.5,1407.78125,13578.75,984,5857,625.28125,2642,3601.5,1371,2153,1454.5,1476.71875,709.75,18749,40174,1168,961.203125,308.75,4458.5,1804,973.75,3394.5,6701.1875,NA,6334,10706.0625,6940.5,269.0625,3203.25,417.75,1394.5,298,334.375,2368,376.75,93.1328125,1752,9956.375,2429.375,1580,3904.5,3870,1746.375
